学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Computer Science,Shandong Normal University,1,2019,97,3.518473196,356,53.60824742
,,,,,,,
Materials Science,Shandong Normal University,1,2000,7,1.554585714,95,85.71428571
Materials Science,Shandong Normal University,1,2001,10,0.59987,148,60
Materials Science,Shandong Normal University,1,2002,5,0.77084,98,100
Materials Science,Shandong Normal University,1,2003,7,0.556757143,109,100
Materials Science,Shandong Normal University,1,2004,19,0.798526316,408,78.94736842
Materials Science,Shandong Normal University,1,2005,30,0.35025,284,66.66666667
Materials Science,Shandong Normal University,1,2006,22,0.476709091,284,68.18181818
Materials Science,Shandong Normal University,1,2007,18,0.7003,374,72.22222222
Materials Science,Shandong Normal University,1,2008,22,0.230977273,143,95.45454545
Materials Science,Shandong Normal University,1,2009,22,0.253772727,154,86.36363636
Materials Science,Shandong Normal University,1,2010,23,0.442573913,294,95.65217391
Materials Science,Shandong Normal University,1,2011,39,0.340923077,354,82.05128205
Materials Science,Shandong Normal University,1,2012,38,0.365742105,349,86.84210526
Materials Science,Shandong Normal University,1,2013,20,0.71799,325,100
Materials Science,Shandong Normal University,1,2014,22,0.594290909,277,100
Materials Science,Shandong Normal University,1,2015,27,1.542937037,759,100
Materials Science,Shandong Normal University,1,2016,27,0.835885185,326,85.18518519
Materials Science,Shandong Normal University,1,2017,51,1.682262745,924,94.11764706
Materials Science,Shandong Normal University,1,2018,93,2.93377957,1698,91.39784946
Materials Science,Shandong Normal University,1,2019,94,1.783732979,289,59.57446809
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Shandong Normal University,1,2010,1,0.8538,19,100
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Shandong Normal University,1,2013,2,1.05755,30,100
Economics & Business,,,,,,,
Economics & Business,Shandong Normal University,1,2015,1,0.9662,9,100
Economics & Business,Shandong Normal University,1,2016,1,0.4403,3,100
Economics & Business,Shandong Normal University,1,2017,1,0.2227,1,100
Economics & Business,Shandong Normal University,1,2018,5,2.49598,31,100
Economics & Business,Shandong Normal University,1,2019,12,5.871691667,48,41.66666667
,,,,,,,
Psychiatry/Psychology,Shandong Normal University,1,2000,2,3.24375,309,100
Psychiatry/Psychology,Shandong Normal University,1,2001,1,1.1218,51,100
Psychiatry/Psychology,Shandong Normal University,1,2002,1,7.06,318,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Shandong Normal University,1,2004,27,0.359485185,127,11.11111111
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Shandong Normal University,1,2008,14,0,0,0
Psychiatry/Psychology,Shandong Normal University,1,2009,1,0.0686,2,100
Psychiatry/Psychology,Shandong Normal University,1,2010,2,0.1255,7,50
Psychiatry/Psychology,Shandong Normal University,1,2011,4,0.655325,64,75
Psychiatry/Psychology,Shandong Normal University,1,2012,2,1.1652,48,100
Psychiatry/Psychology,Shandong Normal University,1,2013,10,0.57133,104,90
Psychiatry/Psychology,Shandong Normal University,1,2014,7,0.474171429,49,100
Psychiatry/Psychology,Shandong Normal University,1,2015,7,1.116671429,90,100
Psychiatry/Psychology,Shandong Normal University,1,2016,21,0.468561905,79,61.9047619
Psychiatry/Psychology,Shandong Normal University,1,2017,24,0.6384875,83,66.66666667
Psychiatry/Psychology,Shandong Normal University,1,2018,47,0.532461702,70,55.31914894
Psychiatry/Psychology,Shandong Normal University,1,2019,39,0.37634359,12,17.94871795
