学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Materials Science,Northwest Normal University - China,1,2008,13,0.527569231,193,92.30769231
Materials Science,Northwest Normal University - China,1,2009,13,1.171246154,420,100
Materials Science,Northwest Normal University - China,1,2010,8,0.90455,209,100
Materials Science,Northwest Normal University - China,1,2011,16,1.86010625,819,93.75
Materials Science,Northwest Normal University - China,1,2012,34,0.907676471,770,97.05882353
Materials Science,Northwest Normal University - China,1,2013,34,1.14785,910,97.05882353
Materials Science,Northwest Normal University - China,1,2014,64,1.295053125,1756,98.4375
Materials Science,Northwest Normal University - China,1,2015,72,1.257816667,1628,98.61111111
Materials Science,Northwest Normal University - China,1,2016,50,1.43581,1037,94
Materials Science,Northwest Normal University - China,1,2017,74,1.491525676,1186,98.64864865
Materials Science,Northwest Normal University - China,1,2018,55,1.511125455,508,87.27272727
Materials Science,Northwest Normal University - China,1,2019,100,1.497857,229,54
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Northwest Normal University - China,1,2004,4,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Northwest Normal University - China,1,2011,2,0.3072,15,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Northwest Normal University - China,1,2013,1,0.5159,9,100
Psychiatry/Psychology,Northwest Normal University - China,1,2014,6,0.349966667,31,100
Psychiatry/Psychology,Northwest Normal University - China,1,2015,10,0.60797,70,70
Psychiatry/Psychology,Northwest Normal University - China,1,2016,8,0.4515125,29,87.5
Psychiatry/Psychology,Northwest Normal University - China,1,2017,3,0.123066667,2,33.33333333
Psychiatry/Psychology,Northwest Normal University - China,1,2018,8,1.02785,23,75
Psychiatry/Psychology,Northwest Normal University - China,1,2019,17,0.431688235,6,23.52941176
