学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Computer Science,Shaanxi Normal University,1,2014,28,0.884289286,355,85.71428571
Computer Science,Shaanxi Normal University,1,2015,33,1.287015152,498,81.81818182
Computer Science,Shaanxi Normal University,1,2016,44,1.551463636,638,81.81818182
Computer Science,Shaanxi Normal University,1,2017,69,0.890444928,419,72.46376812
Computer Science,Shaanxi Normal University,1,2018,80,0.93612125,278,71.25
Computer Science,Shaanxi Normal University,1,2019,107,1.347411215,151,37.38317757
,,,,,,,
Materials Science,Shaanxi Normal University,1,2000,1,0.4275,10,100
Materials Science,Shaanxi Normal University,1,2001,4,0.35465,35,50
Materials Science,Shaanxi Normal University,1,2002,6,1.11435,170,100
Materials Science,Shaanxi Normal University,1,2003,6,0.3933,66,83.33333333
Materials Science,Shaanxi Normal University,1,2004,4,2.0081,216,100
Materials Science,Shaanxi Normal University,1,2005,13,0.802561538,282,100
Materials Science,Shaanxi Normal University,1,2006,27,0.72762963,532,96.2962963
Materials Science,Shaanxi Normal University,1,2007,48,0.671972917,936,95.83333333
Materials Science,Shaanxi Normal University,1,2008,47,0.734897872,972,95.74468085
Materials Science,Shaanxi Normal University,1,2009,56,0.998757143,1585,92.85714286
Materials Science,Shaanxi Normal University,1,2010,61,0.616418033,1086,100
Materials Science,Shaanxi Normal University,1,2011,68,0.650961765,1095,94.11764706
Materials Science,Shaanxi Normal University,1,2012,60,0.897768333,1344,96.66666667
Materials Science,Shaanxi Normal University,1,2013,60,1.22831,1668,98.33333333
Materials Science,Shaanxi Normal University,1,2014,112,0.960440179,2279,94.64285714
Materials Science,Shaanxi Normal University,1,2015,144,1.234189583,3249,95.13888889
Materials Science,Shaanxi Normal University,1,2016,140,1.341925714,2723,96.42857143
Materials Science,Shaanxi Normal University,1,2017,179,1.429865363,2767,95.53072626
Materials Science,Shaanxi Normal University,1,2018,197,2.851653299,3542,92.3857868
Materials Science,Shaanxi Normal University,1,2019,254,1.965340945,770,63.38582677
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Shaanxi Normal University,1,2003,1,0.9629,37,100
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Shaanxi Normal University,1,2014,2,0.29765,7,50
Economics & Business,Shaanxi Normal University,1,2015,8,0.6173125,46,87.5
Economics & Business,Shaanxi Normal University,1,2016,14,0.566071429,54,100
Economics & Business,Shaanxi Normal University,1,2017,7,1.081471429,34,85.71428571
Economics & Business,Shaanxi Normal University,1,2018,14,1.267564286,45,78.57142857
Economics & Business,Shaanxi Normal University,1,2019,21,0.838804762,12,33.33333333
,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Shaanxi Normal University,1,2003,1,0.0434,2,100
Psychiatry/Psychology,Shaanxi Normal University,1,2004,3,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Shaanxi Normal University,1,2007,1,0.4868,18,100
Psychiatry/Psychology,Shaanxi Normal University,1,2008,8,0.01505,4,12.5
Psychiatry/Psychology,Shaanxi Normal University,1,2009,1,0.2402,7,100
Psychiatry/Psychology,Shaanxi Normal University,1,2010,3,0.442233333,37,100
Psychiatry/Psychology,Shaanxi Normal University,1,2011,6,0.3072,45,83.33333333
Psychiatry/Psychology,Shaanxi Normal University,1,2012,11,1.072527273,243,90.90909091
Psychiatry/Psychology,Shaanxi Normal University,1,2013,18,0.808944444,254,88.88888889
Psychiatry/Psychology,Shaanxi Normal University,1,2014,18,0.963355556,256,94.44444444
Psychiatry/Psychology,Shaanxi Normal University,1,2015,22,0.580336364,147,86.36363636
Psychiatry/Psychology,Shaanxi Normal University,1,2016,55,0.382727273,169,50.90909091
Psychiatry/Psychology,Shaanxi Normal University,1,2017,39,0.572794872,121,74.35897436
Psychiatry/Psychology,Shaanxi Normal University,1,2018,32,0.720171875,65,59.375
Psychiatry/Psychology,Shaanxi Normal University,1,2019,62,0.670729032,35,22.58064516
